Date,Load.1,Load.7,Net_demand,Temp,Temp_s95,Temp_s99,Temp_s95_min,Temp_s95_max,Temp_s99_min,Temp_s99_max,Wind,Wind_weighted_ratio,Nebulosity,Nebulosity_weighted_ratio,WeekDays,BH_before,BH,BH_after,Year,DLS,Summer_break,Christmas_break,Holiday,Holiday_zone_a,Holiday_zone_b,Holiday_zone_c,BH_Holiday,Solar_power.1,Solar_power.7,Wind_power.1,Wind_power.7,Net_demand.1,Net_demand.7,Net_demand.1_trend,x_dayofyear,y_dayofyear,x_dayofweek,y_dayofweek,lundi_vendredi,flag_temp,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average
2013-04-17,-0.20130063165072676,0.8252392662610176,47968.2083333333,0.6760551494874074,0.5112771386590034,0.27305575124247217,0.31597411950779697,0.7040484036734165,0.21975310687752167,0.34358306104776665,-0.18045883402301033,1.3985814655192934,-0.4136006709295317,-0.9367974965034322,2,0,0,0,0,1,0,0,1,0,1,0,1,-0.6054580591267901,-0.8020176396287582,-0.7215745843854309,-0.02501267691936715,49154.6458333333,58578.375,0.15436416739234274,-0.2463612742933147,0.9691780654392537,-0.900968867902419,0.43388373911755823,0,0,-0.5720775068880822,-0.5800062301768002
2013-04-18,-0.2911024609917047,0.607925675719208,45905.0416666667,0.15151627845423812,0.4066049719284502,0.3664182345090711,0.3922941836437945,0.5080167136986363,0.38069218015845324,0.33766377581889423,1.1478115504403397,2.0540064222455836,-0.2972507527809898,0.18579431178836933,3,0,0,0,0,1,0,0,1,0,1,0,1,-0.3893043671245534,-1.1116720702965486,-0.6930436949198876,0.09469546600410048,47968.2083333333,56202.875,0.0012656036939594148,-0.26296220265651454,0.9648061359537646,-0.9009688679024191,-0.433883739117558,0,1,-0.5720775068880822,-0.5800062301768002
2013-04-19,-0.32634931276893037,0.46529751740538056,49168.7916666667,-0.491283339636886,-0.24740608098907202,0.1440068763205375,-0.25680095909709955,-0.1010023767566582,0.06426397865514627,0.23210363300347764,0.7694823819925284,-0.07478004653859696,-0.24461239252973896,0.5604592387150485,4,0,0,0,0,1,0,0,1,0,1,0,1,-0.7135770732301328,-0.7281110124634731,0.11052858974707633,0.5947199312431394,45905.0416666667,53197.9583333333,-0.14732617078699256,-0.2794856348516094,0.9601498736716018,-0.2225209339563146,-0.9749279121818236,1,1,-0.5720775068880822,-0.5800062301768002
2013-04-20,-0.1493200708585081,-0.1581723142641298,45501.25,-0.7168683689536453,-0.6537309546639118,-0.17188526913925858,-0.6190499051150968,-0.685650764522701,-0.21151371592152163,-0.0822802026971123,1.5466003731192095,-0.9761254432841281,-0.7211079406606463,0.6705365844736693,5,0,0,0,0,1,0,0,1,1,1,0,11,-0.8550651122270441,-0.6002292144509653,-0.41922532287112657,-0.23996274796433475,49168.7916666667,48455.5208333333,-0.20546471365324318,-0.2959267013472892,0.9552106508146317,0.6234898018587334,-0.7818314824680299,0,1,-0.5720775068880822,-0.5800062301768002
2013-04-21,-0.40130820353107005,-0.8354490190789439,44884.5416666667,-0.5808242803744103,-0.6401625856150412,-0.3679080957003055,-0.725931178725756,-0.575403977662991,-0.35105196489336016,-0.3518306486144721,-0.5084027043639188,-0.7991645285128353,-0.810885259810492,1.4732395283949982,6,0,0,0,0,1,0,0,1,1,1,0,11,-0.7965076742714379,-0.34783906660390024,-0.028816795514772908,-0.15208587137001014,45501.25,40833.9583333333,-0.24809313180809536,-0.3122805568857948,0.949989922994501,1,0,0,1,-0.5720775068880822,-0.5800062301768002
2013-04-22,-0.6432350154219938,-0.31456520322213055,51714.9166666667,-0.42613886312195876,-0.48719565410930504,-0.42200566453540367,-0.5820149114872393,-0.4189793814579483,-0.4201894352928206,-0.44584171653266574,-0.5435767395357077,-0.09754439262814994,-0.013275698443401726,-0.06537790226157429,0,0,0,0,0,1,0,0,1,1,1,0,1,-0.6819509965618383,-0.6059078522171831,-0.8828327349810912,-0.8559607191496178,44884.5416666667,48269.2708333333,-0.18964555883808723,-0.32854238191083474,0.9444892287836613,0.6234898018587336,0.7818314824680297,1,1,-0.5720775068880822,-0.5800062301768002
2013-04-23,0.005859834172994631,-0.20130063165072676,52164.375,-0.1860436608485211,-0.27803675464794675,-0.3775109995860258,-0.39605117072855245,-0.15451189400721596,-0.3963142580365409,-0.3582069897474232,-1.0623151798102743,1.0227894691068846,-0.5392310084531461,-0.05331677847032975,1,0,0,0,0,1,0,0,1,1,1,0,1,-0.5889843871911266,-0.6054580591267901,-0.8728794931766733,-0.7215745843854309,51714.9166666667,49154.6458333333,-0.1399268838474354,-0.3447073839879337,0.9387101892619443,-0.22252093395631434,0.9749279121818236,0,1,-0.5720775068880822,-0.5800062301768002
2013-04-24,0.016764969860013232,-0.2911024609917047,50240.8958333333,0.22720958715485645,0.03586512105862258,-0.23631547959991664,-0.24111513359534778,0.30464840533396187,-0.30710289516774913,-0.14247642195973564,-1.079192082321519,0.15023552321488867,-2.0543452480237274,0.8025884889620585,2,0,0,0,0,1,0,0,1,1,1,0,1,-0.574844016911881,-0.3893043671245534,-1.0161332194611998,-0.6930436949198876,52164.375,47968.2083333333,-0.09649823404258055,-0.3607707992167831,0.9326545075388225,-0.900968867902419,0.43388373911755823,0,1,-0.5720775068880822,-0.5800062301768002
2013-04-25,-0.16429778542917953,-0.32634931276893037,48482.7916666667,0.6445749492594154,0.4920530262093821,0.0412162126411537,0.2594693905577571,0.7039530396667838,-0.04325799445283868,0.15681444221707372,-1.2422815889042664,0.6447341763177666,-1.399720839093338,2.1765449677450572,3,0,0,0,0,1,0,0,1,1,1,0,1,-0.30929742117080533,-0.7135770732301328,-1.1013871649691973,0.11052858974707633,50240.8958333333,45905.0416666667,-0.06370466887848297,-0.376727893635185,0.926323968251495,-0.9009688679024191,-0.433883739117558,0,0,-0.5720775068880822,-0.5800062301768002
2013-04-26,-0.33450814346294055,-0.1493200708585081,48429.6666666667,-0.10457001600625554,0.2791132727546582,0.1895964210730012,0.028056161805562602,0.48965111950107326,0.15220125098902046,0.15615693605839367,0.003489282208101988,1.4297610362562656,1.2541524542097884,-0.040183232815418246,4,0,0,0,0,1,0,0,1,1,1,0,1,-0.5419247851087043,-0.8550651122270441,-1.0534187928175398,-0.41922532287112657,48482.7916666667,49168.7916666667,-0.02650922841350397,-0.39257396461417177,0.9197204370389467,-0.2225209339563146,-0.9749279121818236,1,1,-0.5720775068880822,-0.5800062301768002
2013-04-27,-0.2698488730621956,-0.40130820353107005,46490.0625,-0.9048554174073721,-0.632885611182985,-0.1201034829645718,-0.6993761797422965,-0.4296430078362831,-0.2433949627626822,0.005844777704596717,0.40910026284227385,0.29100028884531537,0.979501018340353,-0.1616936945136601,5,0,0,0,0,1,0,0,1,1,1,1,11,-1.2994044613995446,-0.7965076742714379,-0.5097425009563294,-0.028816795514772908,48429.6666666667,45501.25,-0.03717437434840017,-0.40830434224389345,0.9128458599921355,0.6234898018587334,-0.7818314824680299,0,1,-0.5720775068880822,-0.5800062301768002
2013-04-28,-0.42938848843821303,-0.6432350154219938,47236.0625,-0.8839897575894269,-0.9149501403378517,-0.4504845028271813,-0.9170785783202964,-0.9048702255764675,-0.46731005254186503,-0.38519450288544244,-0.7595217396317641,-0.3905459408688449,0.5054580051175152,0.20503574226780694,6,0,0,0,0,1,0,0,1,1,1,1,11,-1.0586245976982627,-0.6819509965618383,-0.4849201928611959,-0.8828327349810912,46490.0625,44884.5416666667,-0.022906382310857055,-0.42391439070986064,0.9057022630804715,1,0,0,1,-0.5720775068880822,-0.5800062301768002
2013-04-29,-0.458640738491731,0.005859834172994631,54499.0208333333,-0.5610815196911951,-0.7038674886744402,-0.5679906182364151,-0.8156953346915178,-0.6010631376721154,-0.56243086230373,-0.5947767424460932,-0.14767022948493205,-0.7099121388918741,0.31703901467431916,0.8036683609682167,0,0,0,0,0,1,0,0,1,1,0,1,1,-0.9884006514605737,-0.5889843871911266,-0.9476851403507139,-0.8728794931766733,47236.0625,51714.9166666667,0.011024702223487035,-0.43939950965914143,0.898291751554753,0.6234898018587336,0.7818314824680297,1,1,-0.5720775068880822,-0.5800062301768002
2013-04-30,0.24453444278273753,0.016764969860013232,52824.5416666667,-0.3651318496523277,-0.4271023655729925,-0.5151159160796404,-0.39829902803463857,-0.4579255922794546,-0.5017295562855245,-0.5326317008583331,0.7827993317221666,0.37626375463303335,1.2692373864727409,-0.014858824002694223,1,1,0,0,0,1,0,0,1,1,0,1,1,-0.9704370399129824,-0.574844016911881,-0.854432123549636,-1.0161332194611998,54499.0208333333,52164.375,0.051197713873006714,-0.4547551355561055,0.8906165093267405,-0.22252093395631434,0.9749279121818236,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-01,0.25776592928531034,-0.16429778542917953,44050.4166666667,-0.20843820611702338,-0.2594021843871385,-0.4230081592691176,-0.21512983580672157,-0.2727583018578427,-0.41499071054433995,-0.42500835507476625,-0.14527986052783473,1.627910280303153,0.5846611921220524,-0.4187485427347043,2,0,1,1,0,1,0,0,1,1,0,1,11,-1.0671144422794407,-0.30929742117080533,-0.06765702007790823,-1.1013871649691973,52824.5416666667,50240.8958333333,0.06072353676000676,-0.4699767430273197,0.8826787983255476,-0.900968867902419,0.43388373911755823,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-02,-0.6483975218917752,-0.33450814346294055,51258.5,-0.1321514212175531,-0.18185476351167712,-0.33611328827941056,-0.19879423492527637,-0.157997339338662,-0.3389682852623855,-0.33065017821064374,-0.9361516189512157,1.3238019760417625,0.5328197789609528,-0.22049351999980354,3,0,0,0,0,1,0,0,1,1,0,1,1,-0.7856845280338443,-0.5419247851087043,-0.5260011996106664,-1.0534187928175398,44050.4166666667,48482.7916666667,-0.028601494485630066,-0.48505984619519604,0.8744809578310397,-0.9009688679024191,-0.433883739117558,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-03,-0.08143203647950027,-0.2698488730621956,50150.4166666667,-0.09730156170019105,-0.10075755004617604,-0.24430914933808182,-0.07460748948622348,-0.12840808233009363,-0.23732726969007698,-0.25358081148892797,-0.057588669301449416,-0.4176146766926363,-0.2594544756866529,0.22534807031717674,4,0,0,0,0,1,0,0,1,1,0,1,1,-0.7698574336656218,-1.2994044613995446,-1.0148651799293982,-0.5097425009563294,51258.5,48429.6666666667,0.011450370148506125,-0.4999999999999998,0.8660254037844388,-0.2225209339563146,-0.9749279121818236,1,1,-0.5720775068880822,-0.5800062301768002
2013-05-04,-0.1136317788761511,-0.42938848843821303,44060.3958333333,-0.0683939070214778,-0.10125931016706881,-0.1939312604814635,-0.14161685361314447,-0.0722821128160388,-0.19553496447857838,-0.1974381491963883,-0.5348455772165686,0.7343660010397925,-0.575349912019538,-0.39134172501962095,5,0,0,0,0,1,0,0,1,1,0,1,11,-0.725103021171466,-1.0586245976982627,-0.7099190429355816,-0.4849201928611959,50150.4166666667,46490.0625,0.03627979665616294,-0.5147928015098308,0.8573146280763323,0.6234898018587334,-0.7818314824680299,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-05,-0.6809000219512428,-0.458640738491731,40586.8125,0.14698041743908655,0.07313325576142486,-0.09809099454196411,-0.0011899661121613902,0.1520715160911627,-0.11661877364022544,-0.07417781220094344,-1.142153642065162,0.5452042676719627,-0.01894477639602632,0.5105625621398884,6,0,0,0,0,1,0,0,1,1,0,1,11,-0.43824747777299805,-0.9884006514605737,-0.7820235922028373,-0.9476851403507139,44060.3958333333,47236.0625,0.0012211129786358242,-0.5294338912181852,0.848351197812304,1,0,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-06,-1.0700002636486878,0.24453444278273753,46812.8541666667,0.26757017856385096,0.20655114569748248,0.017739104936827423,0.1009536845319429,0.29269885211786534,-0.008984563340234472,0.047838914607257116,-1.1505100798316805,-0.6976319457330826,-0.82152766558564,-0.006483318239133097,0,0,0,0,0,1,0,0,1,0,0,1,1,-0.4552271669353531,-0.9704370399129824,-1.0588036182265617,-0.854432123549636,40586.8125,54499.0208333333,-0.09472371584951318,-0.5439189543287245,0.83913775455639394,0.6234898018587336,0.7818314824680297,1,1,-0.5720775068880822,-0.5800062301768002
2013-05-07,-0.48088854352040844,0.25776592928531034,47133.3333333333,0.40255250055555714,0.36234250105169785,0.15359409143794248,0.318684146839773,0.3979645905101224,0.13655267041193042,0.17544743950972386,-1.254639626564828,0.6148792443131911,0.33046878083698594,0.5306252698362801,1,1,0,0,0,1,0,0,1,0,0,1,1,-0.34663024767346806,-1.0671144422794407,-1.0684528779514377,-0.06765702007790823,46812.8541666667,52824.5416666667,-0.20563065199689065,-0.5582437220268649,0.8296770135526188,-0.22252093395631434,0.9749279121818236,0,0,-0.5720775068880822,-0.5800062301768002
2013-05-08,-0.4872191085860833,-0.6483975218917752,39748.0416666667,0.36583715227509167,0.39273843739218617,0.25593229264335254,0.4348170439073771,0.32336436653987977,0.2633635360884826,0.23901872419462586,-0.2592886646487038,0.7535268283753699,0.5674327405906973,0.11887436484408997,2,1,1,1,0,1,0,0,1,0,0,1,11,-0.6851557723308922,-0.7856845280338443,-1.1256188793097957,-0.5260011996106664,47133.3333333333,44050.4166666667,-0.2877514941019422,-0.5724039727378148,0.8199717629247771,-0.900968867902419,0.43388373911755823,0,0,-0.5720775068880822,-0.5800062301768002
2013-05-09,-1.0713304440898233,-0.08143203647950027,38967.6041666667,0.1631175681158789,0.2622111928319805,0.27101575289114016,0.3656359246005736,0.1664980766870071,0.30558707549625636,0.224867492275473,-0.2144569281365361,2.0137882229890676,0.641310671612488,0.4055681403108948,3,0,1,1,0,1,0,0,1,0,0,1,11,-0.7048623321037575,-0.7698574336656218,-0.6379187160955974,-1.0148651799293982,39748.0416666667,51258.5,-0.349832275081678,-0.5863955333706956,0.8100248628547753,-0.9009688679024191,-0.433883739117558,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-10,-1.1487172559802095,-0.1136317788761511,41796.4375,-0.09774781720866998,-0.011611381341849917,0.16967455616262506,0.09904827598433137,-0.06955825156289232,0.18831059949706067,0.1741528345283043,0.9742855092962384,0.6027733006933375,0.5864106751250643,-0.6859367534704639,4,0,0,0,0,1,0,0,1,0,0,1,1,-0.8311136301635891,-0.725103021171466,-0.6176561391935831,-0.7099190429355816,38967.6041666667,50150.4166666667,-0.5271827878272922,-0.600214280548368,0.7998392447397196,-0.2225209339563146,-0.9749279121818236,1,1,-0.5720775068880822,-0.5800062301768002
2013-05-11,-0.7805229192188426,-0.6809000219512428,40064.4166666667,-0.07101556275365893,-0.074311678528824393,0.07045728023457766,-0.02093767531393657,-0.1293870874567692,0.10443168265544167,0.04497775022462689,1.3390173940020036,0.09824821955311704,0.4151616681118253,-0.9105838229840295,5,0,0,0,0,1,0,0,1,0,0,1,11,-0.6193454207926892,-0.43824747777299805,-0.2252239597077085,-0.7820235922028373,41796.4375,44060.3958333333,-0.6477258718111641,-0.6138561418226116,0.7894179103280199,0.6234898018587334,-0.7818314824680299,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-12,-0.919693780350864,-1.0700002636486878,38393.0208333333,-0.17122587410673668,-0.14152196596043198,-0.0074839351841162385,-0.07776295635304359,-0.2242810775628203,0.027562063431659956,-0.022725673966296035,1.2219751921971507,0.2905390137813511,0.09039488819739407,-0.34278605054334943,6,0,0,0,0,1,0,0,1,0,0,1,11,-0.5669445257618444,-0.4552271669353531,-0.1381721773292795,-1.0588036182265617,40064.4166666667,40586.8125,-0.705385538261768,-0.6273170968742938,0.7787639308347607,1,0,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-13,-1.0697932164728314,-0.48088854352040844,46330.3541666667,-0.02407266584958528,-0.07401615538505207,-0.04032839806796557,-0.038857276237408554,-0.09243438653586822,-0.01711352611733437,-0.07557318379538884,0.8673767496612341,1.8297603642850924,0.23871621335851476,-1.1154297730605682,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6176586967037135,-0.34663024767346806,-0.09313071834349207,-1.0684528779514377,38393.0208333333,46812.8541666667,-0.7370406822167942,-0.640593178698175,0.7678804460366001,0.6234898018587336,0.7818314824680297,1,1,-0.5720775068880822,-0.5800062301768002
2013-05-14,-0.31777248117270673,-0.4872191085860833,48822.1041666667,-2.2776393274504832e-4,-0.01922061197998536,-0.031323108066861456,0.019193408832155878,-0.057480460220889956,-0.01090060551008626,-0.06399395187785903,0.2835875815578557,0.5468302936331317,0.7127736700050119,-0.7307772556109305,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.6012412489043508,-0.6851557723308922,-0.0633491597506922,-1.1256188793097957,46330.3541666667,47133.3333333333,-0.7440028779395573,-0.6536804747720057,0.7567706633464627,-0.22252093395631434,0.9749279121818236,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-15,-0.1851880641633124,-1.0713304440898233,49687.5,-0.21570607988277418,-0.09923952324421632,-0.04514741473426682,-0.0055207987453872905,-0.16675369493077188,-0.023296749457653552,-0.0765570737335265,0.35152302434810545,-0.39013776474035056,1.1284687790065688,-0.08067254911385638,2,0,0,0,0,1,0,0,0,0,0,0,0,-0.5490371383505527,-0.7048623321037575,-0.5287283531242691,-0.6379187160955974,48822.1041666667,39748.0416666667,-0.7196348922969441,-0.6665751282095632,0.7454378568683001,-0.900968867902419,0.43388373911755823,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-16,-0.14146985765303693,-1.1487172559802095,52200.9375,-0.47204240125491875,-0.3907341721674959,-0.17798937793861272,-0.29967090368199184,-0.45540843293404903,-0.1729517933451158,-0.16481646280418522,-1.1999802274938194,0.19761223163432678,1.0229125346048045,-0.3878126395154586,3,0,0,0,0,1,0,0,0,0,0,0,0,-0.9826657895580562,-0.8311136301635891,-0.5611415280056716,-0.6176561391935831,49687.5,38967.6041666667,-0.5762142616339088,-0.679273338897293,0.7338853664321991,-0.9009688679024191,-0.433883739117558,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-17,-0.013377973704749626,-0.7805229192188426,51135.6666666667,-0.3148725576102326,-0.390658756653807,-0.27608591891750456,-0.4448194947907668,-0.34438140542457535,-0.26160431108494264,-0.31113140532910055,-0.700224751139724,0.08885253662302046,0.11509022631995057,-0.3614548412831256,4,0,0,0,0,1,0,0,0,0,0,0,0,-0.867068965326922,-0.6193454207926892,-1.0751231132968069,-0.2252239597077085,52200.9375,41796.4375,-0.38526492125830275,-0.6917713646142221,0.722116596610116,-0.2225209339563146,-0.9749279121818236,1,1,-0.5720775068880822,-0.5800062301768002
2013-05-18,-0.08978424142266232,-0.919693780350864,44871.875,-0.25824658403057055,-0.27414121939240393,-0.2736013259799247,-0.23780720985395098,-0.3277930179808131,-0.2511825802512816,-0.3135757358822582,0.24165237628931777,-0.4890033433725003,0.6316329814598065,0.31979035153644175,5,0,0,0,0,1,0,0,0,0,0,0,10,-0.6395298857240993,-0.5669445257618444,-1.0410597499836074,-0.1381721773292795,51135.6666666667,40064.4166666667,-0.2505052500498658,-0.7040655221348058,0.7101350157125358,0.6234898018587334,-0.7818314824680299,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-19,-0.5803942442733707,-1.0697932164728314,42699.6666666667,-0.2705528606536499,-0.2545217623580541,-0.2651367790093156,-0.16050150101335453,-0.35018385754015824,-0.2320047839921337,-0.31332005730321305,-0.010736724919129092,-0.14593156479629946,1.0430876284084447,-0.6711299387640496,6,1,0,0,0,1,0,0,0,0,0,0,10,-0.9679069537795187,-0.6176586967037135,-0.5097859269676939,-0.09313071834349207,44871.875,38393.0208333333,-0.18113640891889282,-0.7161521883143933,0.6979441547663435,1,0,0,1,-0.5720775068880822,-0.5800062301768002
2013-05-20,-0.8402384499771357,-0.31777248117270673,44689.1875,-0.3093200822201899,-0.30330234071242534,-0.28101776887773905,-0.20287128310226807,-0.4159527901750693,-0.2431621379611468,-0.33268738091921674,0.13065073448391398,0.1834243475590164,0.9909981916111225,-1.179506034101025,0,0,1,1,0,1,0,0,0,0,0,0,10,-0.8587759052227907,-0.6012412489043508,-0.793323040359512,-0.0633491597506922,42699.6666666667,46330.3541666667,-0.11899400228616912,-0.7280278011569847,0.6855476064742155,0.6234898018587336,0.7818314824680297,1,1,-0.5720775068880822,-0.5800062301768002
2013-05-21,-0.6173697446414994,-0.1851880641633124,52269.9166666667,-0.20415298139944998,-0.24346703089039423,-0.2720638554485464,-0.14151094489012245,-0.33858339538896226,-0.2389064536622821,-0.3141744800210434,0.13988186417208204,1.021879287461842,1.1073124640493077,-1.1555633069190856,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.802861001673246,-0.5490371383505527,-0.6490270898022718,-0.5287283531242691,44689.1875,48822.1041666667,-0.14267508735768888,-0.7396888608649667,0.672949024155833,-0.22252093395631434,0.9749279121818236,0,1,-0.5720775068880822,-0.5800062301768002
